unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1667066400,2022-10-29 18:00:00,BTC/USDT,20814,20856,20766,20831,13.77804092,287010.37040452
1667062800,2022-10-29 17:00:00,BTC/USDT,20867,20962,20792,20822,7.88240630,164127.46397860002
1667059200,2022-10-29 16:00:00,BTC/USDT,20941,20941,20857,20864,10.78466054,225011.15750656
1667055600,2022-10-29 15:00:00,BTC/USDT,20847,20945,20832,20920,1.28690778,26922.1107576
1667052000,2022-10-29 14:00:00,BTC/USDT,20796,20855,20781,20792,0.40360151,8391.68259592
1667048400,2022-10-29 13:00:00,BTC/USDT,20774,20782,20686,20782,0.46282633,9618.45679006
1667044800,2022-10-29 12:00:00,BTC/USDT,20698,20775,20698,20772,1.57994622,32818.64288184
1667041200,2022-10-29 11:00:00,BTC/USDT,20784,20784,20684,20700,2.45978495,50917.548465
1667037600,2022-10-29 10:00:00,BTC/USDT,20925,21039,20746,20769,2.93667100,60991.719999
1667034000,2022-10-29 09:00:00,BTC/USDT,20910,20954,20886,20954,2.09773363,43955.91048302
1667030400,2022-10-29 08:00:00,BTC/USDT,20750,20973,20726,20907,13.66254424,285642.81242568
1667026800,2022-10-29 07:00:00,BTC/USDT,20681,20755,20681,20739,1.90081794,39421.063257660004
1667023200,2022-10-29 06:00:00,BTC/USDT,20655,20711,20655,20693,0.76009356,15728.616037079999
1667019600,2022-10-29 05:00:00,BTC/USDT,20670,20751,20654,20654,0.46733614,9652.36063556
1667016000,2022-10-29 04:00:00,BTC/USDT,20720,20720,20673,20674,0.41612370,8602.9413738
1667012400,2022-10-29 03:00:00,BTC/USDT,20711,20812,20700,20741,1.48760191,30854.35121531
1667008800,2022-10-29 02:00:00,BTC/USDT,20647,20733,20639,20733,0.27522833,5706.308965890001
1667005200,2022-10-29 01:00:00,BTC/USDT,20635,20636,20624,20625,0.22861191,4715.12064375
1667001600,2022-10-29 00:00:00,BTC/USDT,20587,20596,20571,20582,0.32263638,6640.50197316
1666998000,2022-10-28 23:00:00,BTC/USDT,20614,20614,20593,20600,0.17677338,3641.531628
1666994400,2022-10-28 22:00:00,BTC/USDT,20631,20631,20600,20600,0.26416607,5441.821042
1666990800,2022-10-28 21:00:00,BTC/USDT,20648,20650,20583,20583,0.02083574,428.86203642
1666987200,2022-10-28 20:00:00,BTC/USDT,20659,20735,20659,20723,0.32801948,6797.54768404
1666983600,2022-10-28 19:00:00,BTC/USDT,20617,20617,20575,20591,1.05301181,21682.566179710004
1666980000,2022-10-28 18:00:00,BTC/USDT,20618,20646,20589,20618,1.40443509,28956.64268562
1666976400,2022-10-28 17:00:00,BTC/USDT,20714,20714,20662,20700,1.43274267,29657.773269
1666972800,2022-10-28 16:00:00,BTC/USDT,20489,20721,20467,20720,4.82664931,100008.1737032
1666969200,2022-10-28 15:00:00,BTC/USDT,20501,20508,20452,20475,0.34431345,7049.817888750001
1666965600,2022-10-28 14:00:00,BTC/USDT,20509,20552,20362,20488,1.99329194,40838.56526672
1666962000,2022-10-28 13:00:00,BTC/USDT,20197,20505,20197,20505,0.93306931,19132.586201550002
1666958400,2022-10-28 12:00:00,BTC/USDT,20165,20260,20000,20193,7.21738665,145740.68862345
1666954800,2022-10-28 11:00:00,BTC/USDT,20151,20208,20140,20174,1.80249011,36363.43547914
1666951200,2022-10-28 10:00:00,BTC/USDT,20163,20213,20160,20160,3.10695223,62636.156956800005
1666947600,2022-10-28 09:00:00,BTC/USDT,20187,20220,20157,20197,0.52880650,10680.3048805
1666944000,2022-10-28 08:00:00,BTC/USDT,20092,20195,20092,20195,0.73589509,14861.40134255
1666940400,2022-10-28 07:00:00,BTC/USDT,20249,20251,20069,20081,3.47135935,69708.36710735
1666936800,2022-10-28 06:00:00,BTC/USDT,20299,20299,20247,20247,0.04747743,961.2755252100001
1666933200,2022-10-28 05:00:00,BTC/USDT,20234,20265,20234,20265,0.04538868,919.8016002
1666929600,2022-10-28 04:00:00,BTC/USDT,20289,20303,20272,20275,0.70817190,14358.185272499999
1666926000,2022-10-28 03:00:00,BTC/USDT,20219,20294,20211,20294,1.25804251,25530.71469794
1666922400,2022-10-28 02:00:00,BTC/USDT,20308,20308,20195,20195,1.85169214,37394.9227673
1666918800,2022-10-28 01:00:00,BTC/USDT,20275,20275,20237,20263,0.50181692,10168.31624996
1666915200,2022-10-28 00:00:00,BTC/USDT,20263,20314,20172,20282,2.33323862,47322.74569084
1666911600,2022-10-27 23:00:00,BTC/USDT,20281,20281,20216,20257,0.10765935,2180.85545295
1666908000,2022-10-27 22:00:00,BTC/USDT,20413,20419,20223,20290,0.38704128,7853.067571199999
1666904400,2022-10-27 21:00:00,BTC/USDT,20380,20391,20329,20366,0.74656753,15204.594315979999
1666900800,2022-10-27 20:00:00,BTC/USDT,20618,20618,20284,20410,5.52077045,112678.9248845
1666897200,2022-10-27 19:00:00,BTC/USDT,20611,20670,20611,20641,0.84162578,17371.99772498
1666893600,2022-10-27 18:00:00,BTC/USDT,20574,20585,20574,20585,0.06795383,1398.8295905500001
1666890000,2022-10-27 17:00:00,BTC/USDT,20579,20647,20574,20617,2.94855509,60790.36029053001
1666886400,2022-10-27 16:00:00,BTC/USDT,20542,20572,20542,20564,0.22968411,4723.22403804
1666882800,2022-10-27 15:00:00,BTC/USDT,20595,20662,20585,20586,0.03915870,806.1209981999999
1666879200,2022-10-27 14:00:00,BTC/USDT,20537,20667,20537,20562,0.06660969,1369.62844578
1666875600,2022-10-27 13:00:00,BTC/USDT,20721,20721,20454,20454,0.17061356,3489.72975624
1666872000,2022-10-27 12:00:00,BTC/USDT,20583,20730,20579,20672,2.46008607,50854.89923904
1666868400,2022-10-27 11:00:00,BTC/USDT,20569,20610,20569,20581,0.40890427,8415.65878087
1666864800,2022-10-27 10:00:00,BTC/USDT,20611,20611,20541,20541,0.63192439,12980.35889499
1666861200,2022-10-27 09:00:00,BTC/USDT,20646,20646,20544,20594,0.56543301,11644.52740794
1666857600,2022-10-27 08:00:00,BTC/USDT,20713,20738,20698,20734,0.34947558,7246.02667572
1666854000,2022-10-27 07:00:00,BTC/USDT,20714,20759,20691,20706,1.05326855,21808.978596300003
1666850400,2022-10-27 06:00:00,BTC/USDT,20811,20811,20724,20749,1.01237497,21005.76825253
1666846800,2022-10-27 05:00:00,BTC/USDT,20850,20850,20850,20850,0.00760419,158.5473615
1666843200,2022-10-27 04:00:00,BTC/USDT,20748,20792,20748,20792,0.00908472,188.88949824
1666839600,2022-10-27 03:00:00,BTC/USDT,20632,20714,20632,20714,0.15284370,3166.0044018
1666836000,2022-10-27 02:00:00,BTC/USDT,20748,20787,20748,20779,2.02257317,42027.04789943
1666832400,2022-10-27 01:00:00,BTC/USDT,20771,20800,20771,20795,0.01303586,271.0807087
1666828800,2022-10-27 00:00:00,BTC/USDT,20758,20844,20750,20750,0.21526706,4466.791495
1666825200,2022-10-26 23:00:00,BTC/USDT,20849,20878,20776,20776,0.06564919,1363.9275714399998
1666821600,2022-10-26 22:00:00,BTC/USDT,20811,20889,20782,20809,0.36072740,7506.3764666
1666818000,2022-10-26 21:00:00,BTC/USDT,20735,20756,20735,20756,0.41184518,8548.25855608
1666814400,2022-10-26 20:00:00,BTC/USDT,20796,20844,20744,20752,2.09664034,43509.48033568
1666810800,2022-10-26 19:00:00,BTC/USDT,20718,20745,20718,20745,0.11371785,2359.0767982499997
1666807200,2022-10-26 18:00:00,BTC/USDT,20829,20859,20694,20694,2.76828642,57286.91917548
1666803600,2022-10-26 17:00:00,BTC/USDT,20759,20789,20732,20741,0.90661884,18804.18136044
1666800000,2022-10-26 16:00:00,BTC/USDT,20906,20982,20737,20769,0.50720175,10534.07314575
1666796400,2022-10-26 15:00:00,BTC/USDT,20857,20933,20810,20810,1.33649665,27812.495286499998
1666792800,2022-10-26 14:00:00,BTC/USDT,20557,21000,20557,20829,2.71888743,56631.70627947
1666789200,2022-10-26 13:00:00,BTC/USDT,20557,20606,20371,20569,2.93072268,60282.034804920004
1666785600,2022-10-26 12:00:00,BTC/USDT,20513,20542,20467,20542,1.63299555,33544.9945881
1666782000,2022-10-26 11:00:00,BTC/USDT,20650,20659,20587,20587,3.82234694,78690.65645378
1666778400,2022-10-26 10:00:00,BTC/USDT,20600,20674,20552,20660,0.84697479,17498.4991614
1666774800,2022-10-26 09:00:00,BTC/USDT,20686,20686,20592,20613,0.73585934,15168.26857542
1666771200,2022-10-26 08:00:00,BTC/USDT,20498,20661,20498,20661,1.22907181,25393.85266641
1666767600,2022-10-26 07:00:00,BTC/USDT,20223,20369,20223,20369,1.95532158,39827.945263019996
1666764000,2022-10-26 06:00:00,BTC/USDT,20192,20235,20192,20230,0.74065100,14983.369729999999
1666760400,2022-10-26 05:00:00,BTC/USDT,20202,20202,20161,20188,1.52316115,30749.5772962
1666756800,2022-10-26 04:00:00,BTC/USDT,20230,20230,20198,20198,1.78085369,35969.682830620004
1666753200,2022-10-26 03:00:00,BTC/USDT,20226,20226,20226,20226,0.00000000,0.0
1666749600,2022-10-26 02:00:00,BTC/USDT,20226,20226,20226,20226,0.00000000,0.0
1666746000,2022-10-26 01:00:00,BTC/USDT,20147,20275,20147,20226,1.75506599,35497.96471374
1666742400,2022-10-26 00:00:00,BTC/USDT,20125,20165,20125,20165,0.20000000,4033.0
1666738800,2022-10-25 23:00:00,BTC/USDT,20051,20089,20051,20066,0.18842966,3781.02955756
1666735200,2022-10-25 22:00:00,BTC/USDT,20124,20124,20025,20025,0.30153896,6038.317674000001
1666731600,2022-10-25 21:00:00,BTC/USDT,20174,20198,20153,20198,0.61766319,12475.56111162
1666728000,2022-10-25 20:00:00,BTC/USDT,20072,20135,20068,20135,1.24758527,25120.12941145
1666724400,2022-10-25 19:00:00,BTC/USDT,20280,20386,20280,20386,0.48508571,9888.95728406
1666720800,2022-10-25 18:00:00,BTC/USDT,20196,20400,20196,20269,3.06808531,62187.02114839
1666717200,2022-10-25 17:00:00,BTC/USDT,19900,20132,19900,20132,9.95708224,200455.97965568
1666713600,2022-10-25 16:00:00,BTC/USDT,19781,19810,19736,19785,3.71990308,73598.2824378
1666710000,2022-10-25 15:00:00,BTC/USDT,19509,19800,19501,19725,3.24329359,63973.96606275
1666706400,2022-10-25 14:00:00,BTC/USDT,19512,19512,19466,19492,2.04530658,39867.115857360004
1666702800,2022-10-25 13:00:00,BTC/USDT,19376,19517,19376,19517,2.54121975,49596.98586075001
1666699200,2022-10-25 12:00:00,BTC/USDT,19301,19336,19300,19315,1.40303368,27099.5955292
1666695600,2022-10-25 11:00:00,BTC/USDT,19316,19316,19299,19299,0.01582954,305.49429246
1666692000,2022-10-25 10:00:00,BTC/USDT,19278,19289,19278,19283,0.03368430,649.5343569
1666688400,2022-10-25 09:00:00,BTC/USDT,19281,19289,19272,19281,0.01679720,323.8668132
1666684800,2022-10-25 08:00:00,BTC/USDT,19311,19318,19282,19318,0.16755416,3236.81126288
1666681200,2022-10-25 07:00:00,BTC/USDT,19312,19312,19295,19311,1.03528218,19992.33417798
1666677600,2022-10-25 06:00:00,BTC/USDT,19342,19342,19342,19342,0.01858167,359.40666114000004
1666674000,2022-10-25 05:00:00,BTC/USDT,19320,19320,19307,19307,0.40000000,7722.8
1666670400,2022-10-25 04:00:00,BTC/USDT,19350,19358,19347,19358,1.20981493,23419.597414940003
1666666800,2022-10-25 03:00:00,BTC/USDT,19320,19356,19320,19343,0.04477292,866.04259156
1666663200,2022-10-25 02:00:00,BTC/USDT,19299,19314,19297,19314,0.02848458,550.1511781199999
1666659600,2022-10-25 01:00:00,BTC/USDT,19289,19289,19259,19282,0.12260687,2364.1056673400003
1666656000,2022-10-25 00:00:00,BTC/USDT,19307,19331,19307,19314,0.22362799,4319.15099886
1666652400,2022-10-24 23:00:00,BTC/USDT,19354,19354,19337,19337,0.00996329,192.66013873
1666648800,2022-10-24 22:00:00,BTC/USDT,19338,19367,19319,19365,0.95506542,18494.841858300002
1666645200,2022-10-24 21:00:00,BTC/USDT,19381,19404,19337,19342,11.51781873,222777.64987566
1666641600,2022-10-24 20:00:00,BTC/USDT,19370,19370,19370,19370,0.00000000,0.0
1666638000,2022-10-24 19:00:00,BTC/USDT,19359,19420,19359,19370,0.04300634,833.0328057999999
1666634400,2022-10-24 18:00:00,BTC/USDT,19288,19341,19288,19341,0.54259703,10494.369157230001
1666630800,2022-10-24 17:00:00,BTC/USDT,19243,19296,19243,19296,0.02519165,486.09807839999996
1666627200,2022-10-24 16:00:00,BTC/USDT,19313,19313,19260,19260,0.59205790,11403.035154000001
1666623600,2022-10-24 15:00:00,BTC/USDT,19282,19307,19252,19298,0.15844373,3057.64710154
1666620000,2022-10-24 14:00:00,BTC/USDT,19311,19311,19171,19265,0.38179457,7355.27239105
1666616400,2022-10-24 13:00:00,BTC/USDT,19343,19384,19307,19342,0.23090116,4466.09023672
1666612800,2022-10-24 12:00:00,BTC/USDT,19417,19439,19417,19439,0.44290063,8609.545346570001
1666609200,2022-10-24 11:00:00,BTC/USDT,19398,19438,19385,19438,0.83535628,16237.65537064
1666605600,2022-10-24 10:00:00,BTC/USDT,19379,19440,19371,19375,3.47359873,67300.97539375
1666602000,2022-10-24 09:00:00,BTC/USDT,19346,19347,19346,19347,0.82642550,15988.8541485
1666598400,2022-10-24 08:00:00,BTC/USDT,19327,19327,19310,19320,0.28239098,5455.7937336
1666594800,2022-10-24 07:00:00,BTC/USDT,19295,19328,19268,19302,0.39701211,7663.127747219999
1666591200,2022-10-24 06:00:00,BTC/USDT,19344,19344,19301,19301,1.10294655,21287.97136155
1666587600,2022-10-24 05:00:00,BTC/USDT,19316,19316,19316,19316,0.10000000,1931.6000000000001
1666584000,2022-10-24 04:00:00,BTC/USDT,19385,19385,19279,19279,2.78174088,53629.182425520004
1666580400,2022-10-24 03:00:00,BTC/USDT,19426,19426,19372,19372,4.75528407,92119.36300404
1666576800,2022-10-24 02:00:00,BTC/USDT,19434,19439,19434,19439,0.19520953,3794.67805367
1666573200,2022-10-24 01:00:00,BTC/USDT,19466,19466,19403,19427,2.83683068,55111.109620359995
1666569600,2022-10-24 00:00:00,BTC/USDT,19544,19544,19544,19544,0.05101356,997.00901664
1666566000,2022-10-23 23:00:00,BTC/USDT,19544,19544,19544,19544,0.00295236,57.700923839999994
1666562400,2022-10-23 22:00:00,BTC/USDT,19596,19685,19568,19644,4.61898598,90735.36059112
1666558800,2022-10-23 21:00:00,BTC/USDT,19530,19578,19483,19510,1.55839106,30404.2095806
1666555200,2022-10-23 20:00:00,BTC/USDT,19507,19507,19507,19507,0.21000000,4096.47
1666551600,2022-10-23 19:00:00,BTC/USDT,19456,19483,19456,19483,0.50442624,9827.736433920001
1666548000,2022-10-23 18:00:00,BTC/USDT,19500,19519,19431,19431,0.55195894,10725.11416314
1666544400,2022-10-23 17:00:00,BTC/USDT,19203,19485,19203,19485,3.70212010,72135.81014850001
1666540800,2022-10-23 16:00:00,BTC/USDT,19200,19200,19181,19181,0.00598414,114.78178933999999
1666537200,2022-10-23 15:00:00,BTC/USDT,19174,19174,19174,19174,0.00000000,0.0
1666533600,2022-10-23 14:00:00,BTC/USDT,19181,19197,19174,19174,0.31831352,6103.34343248
1666530000,2022-10-23 13:00:00,BTC/USDT,19160,19160,19160,19160,1.04319649,19987.6447484
1666526400,2022-10-23 12:00:00,BTC/USDT,19090,19141,19090,19131,0.31826740,6088.7736294
1666522800,2022-10-23 11:00:00,BTC/USDT,19136,19148,19136,19148,0.00546673,104.67694604
1666519200,2022-10-23 10:00:00,BTC/USDT,19158,19158,19158,19158,0.00000000,0.0
1666515600,2022-10-23 09:00:00,BTC/USDT,19158,19158,19158,19158,0.00000000,0.0
1666512000,2022-10-23 08:00:00,BTC/USDT,19158,19158,19158,19158,0.00000000,0.0
1666508400,2022-10-23 07:00:00,BTC/USDT,19155,19158,19155,19158,1.96345763,37615.92127554
1666504800,2022-10-23 06:00:00,BTC/USDT,19178,19178,19170,19170,0.00668541,128.1593097
1666501200,2022-10-23 05:00:00,BTC/USDT,19196,19196,19196,19196,0.00000000,0.0
1666497600,2022-10-23 04:00:00,BTC/USDT,19196,19196,19196,19196,0.00000000,0.0
1666494000,2022-10-23 03:00:00,BTC/USDT,19196,19196,19196,19196,0.00253738,48.707546480000005
1666490400,2022-10-23 02:00:00,BTC/USDT,19173,19173,19173,19173,0.00000000,0.0
1666486800,2022-10-23 01:00:00,BTC/USDT,19173,19173,19173,19173,0.10000000,1917.3000000000002
1666483200,2022-10-23 00:00:00,BTC/USDT,19202,19202,19202,19202,0.00273510,52.5193902
1666479600,2022-10-22 23:00:00,BTC/USDT,19199,19199,19199,19199,0.00000000,0.0
1666476000,2022-10-22 22:00:00,BTC/USDT,19199,19199,19199,19199,0.23000000,4415.77
1666472400,2022-10-22 21:00:00,BTC/USDT,19224,19225,19201,19215,2.10050837,40361.26832955
1666468800,2022-10-22 20:00:00,BTC/USDT,19184,19212,19182,19212,0.65803189,12642.10867068
1666465200,2022-10-22 19:00:00,BTC/USDT,19177,19182,19177,19181,0.12790480,2453.3419688000004
1666461600,2022-10-22 18:00:00,BTC/USDT,19150,19162,19144,19162,0.04757146,911.56431652
1666458000,2022-10-22 17:00:00,BTC/USDT,19166,19166,19151,19151,0.30099133,5764.28496083
1666454400,2022-10-22 16:00:00,BTC/USDT,19239,19239,19186,19186,0.62852987,12058.97408582
1666450800,2022-10-22 15:00:00,BTC/USDT,19236,19246,19220,19237,1.59970366,30773.499307420003
1666447200,2022-10-22 14:00:00,BTC/USDT,19202,19236,19202,19231,0.00276095,53.09582945
1666443600,2022-10-22 13:00:00,BTC/USDT,19193,19238,19193,19197,1.03181388,19807.73105436
1666440000,2022-10-22 12:00:00,BTC/USDT,19191,19191,19191,19191,0.00966900,185.557779
1666436400,2022-10-22 11:00:00,BTC/USDT,19165,19185,19165,19183,1.57705882,30252.71934406
1666432800,2022-10-22 10:00:00,BTC/USDT,19151,19166,19150,19166,0.01994153,382.19936398
1666429200,2022-10-22 09:00:00,BTC/USDT,19157,19167,19149,19149,0.39994769,7658.598315810001
1666425600,2022-10-22 08:00:00,BTC/USDT,19159,19159,19157,19157,0.00483780,92.6777346
1666422000,2022-10-22 07:00:00,BTC/USDT,19140,19140,19140,19140,0.00000000,0.0
1666418400,2022-10-22 06:00:00,BTC/USDT,19140,19140,19140,19140,0.00580048,111.0211872
1666414800,2022-10-22 05:00:00,BTC/USDT,19151,19153,19151,19153,0.78319388,15000.51238364
1666411200,2022-10-22 04:00:00,BTC/USDT,19150,19150,19150,19150,0.00000000,0.0
1666407600,2022-10-22 03:00:00,BTC/USDT,19150,19150,19150,19150,0.00000000,0.0
1666404000,2022-10-22 02:00:00,BTC/USDT,19150,19150,19150,19150,0.00339230,64.962545
1666400400,2022-10-22 01:00:00,BTC/USDT,19169,19169,19152,19152,0.11865373,2272.45623696
1666396800,2022-10-22 00:00:00,BTC/USDT,19170,19170,19155,19170,0.11894188,2280.1158396
1666393200,2022-10-21 23:00:00,BTC/USDT,19183,19184,19166,19166,0.00821711,157.48913026
1666389600,2022-10-21 22:00:00,BTC/USDT,19160,19184,19157,19167,0.30457827,5837.85170109
1666386000,2022-10-21 21:00:00,BTC/USDT,19197,19197,19197,19197,0.00000000,0.0
1666382400,2022-10-21 20:00:00,BTC/USDT,19188,19230,19188,19197,2.07674872,39867.34517784
1666378800,2022-10-21 19:00:00,BTC/USDT,19161,19240,19161,19187,0.53549888,10274.61701056
1666375200,2022-10-21 18:00:00,BTC/USDT,19173,19203,19128,19136,0.79610328,15234.23236608
1666371600,2022-10-21 17:00:00,BTC/USDT,19140,19151,19093,19151,0.46450091,8895.65692741
1666368000,2022-10-21 16:00:00,BTC/USDT,19184,19224,19117,19127,1.08246788,20704.36314076
1666364400,2022-10-21 15:00:00,BTC/USDT,18955,19087,18955,19066,11.85953896,226113.96981136
1666360800,2022-10-21 14:00:00,BTC/USDT,19070,19112,18951,18980,1.89255350,35920.66543
1666357200,2022-10-21 13:00:00,BTC/USDT,18882,19070,18882,19070,0.78648579,14998.2840153
1666353600,2022-10-21 12:00:00,BTC/USDT,18921,18921,18660,18886,18.59901839,351261.06131354003
1666350000,2022-10-21 11:00:00,BTC/USDT,19003,19004,18963,18963,11.01254980,208830.9818574
1666346400,2022-10-21 10:00:00,BTC/USDT,18994,18995,18971,18974,0.12146474,2304.6719767600002
1666342800,2022-10-21 09:00:00,BTC/USDT,18957,19022,18913,19022,14.00048864,266317.29491008003
1666339200,2022-10-21 08:00:00,BTC/USDT,19028,19028,18953,18982,0.24889520,4724.5286864
1666335600,2022-10-21 07:00:00,BTC/USDT,19002,19069,19002,19032,0.48263730,9185.5530936
1666332000,2022-10-21 06:00:00,BTC/USDT,19050,19050,19050,19050,0.00000000,0.0
1666328400,2022-10-21 05:00:00,BTC/USDT,19036,19057,19036,19050,0.19682737,3749.5613985
1666324800,2022-10-21 04:00:00,BTC/USDT,19109,19109,19109,19109,0.00000000,0.0
1666321200,2022-10-21 03:00:00,BTC/USDT,19109,19109,19109,19109,0.00080000,15.2872
1666317600,2022-10-21 02:00:00,BTC/USDT,19070,19105,19070,19101,0.91826253,17539.73258553
1666314000,2022-10-21 01:00:00,BTC/USDT,19067,19067,19063,19063,0.42933397,8184.39347011
1666310400,2022-10-21 00:00:00,BTC/USDT,19044,19057,19044,19057,0.24622972,4692.39977404
1666306800,2022-10-20 23:00:00,BTC/USDT,19006,19006,19000,19000,1.25245759,23796.694209999998
1666303200,2022-10-20 22:00:00,BTC/USDT,19072,19072,19006,19006,0.18165917,3452.61418502
1666299600,2022-10-20 21:00:00,BTC/USDT,19036,19039,19036,19039,0.10059258,1915.18213062
1666296000,2022-10-20 20:00:00,BTC/USDT,19072,19072,18947,19025,6.94307809,132092.06066225
1666292400,2022-10-20 19:00:00,BTC/USDT,19076,19076,19044,19049,0.02110177,401.96761673
1666288800,2022-10-20 18:00:00,BTC/USDT,19050,19072,19021,19028,3.77207247,71774.99495916
1666285200,2022-10-20 17:00:00,BTC/USDT,19122,19153,19073,19077,1.74073881,33208.074278370004
1666281600,2022-10-20 16:00:00,BTC/USDT,19222,19223,19159,19172,0.63139002,12105.00946344
1666278000,2022-10-20 15:00:00,BTC/USDT,19306,19306,19254,19254,0.06221314,1197.85179756
1666274400,2022-10-20 14:00:00,BTC/USDT,19255,19320,19243,19279,0.05243643,1010.9219339699999
1666270800,2022-10-20 13:00:00,BTC/USDT,19134,19205,19134,19205,0.34907072,6703.9031776
1666267200,2022-10-20 12:00:00,BTC/USDT,19217,19255,19217,19247,0.55210681,10626.399772069999
1666263600,2022-10-20 11:00:00,BTC/USDT,19213,19217,19203,19210,1.41124750,27110.064475
1666260000,2022-10-20 10:00:00,BTC/USDT,19167,19246,19167,19189,1.92301896,36900.81082344
1666256400,2022-10-20 09:00:00,BTC/USDT,19137,19137,19137,19137,0.00000000,0.0
1666252800,2022-10-20 08:00:00,BTC/USDT,19137,19137,19137,19137,0.00000000,0.0
1666249200,2022-10-20 07:00:00,BTC/USDT,19137,19137,19137,19137,0.00000000,0.0
1666245600,2022-10-20 06:00:00,BTC/USDT,19137,19137,19137,19137,0.00000000,0.0
1666242000,2022-10-20 05:00:00,BTC/USDT,19167,19167,19137,19137,0.13276086,2540.64457782
1666238400,2022-10-20 04:00:00,BTC/USDT,19160,19177,19160,19177,0.68516517,13139.41246509
1666234800,2022-10-20 03:00:00,BTC/USDT,19034,19034,19034,19034,0.00000000,0.0
1666231200,2022-10-20 02:00:00,BTC/USDT,19019,19034,19019,19034,0.32954248,6272.511564320001
1666227600,2022-10-20 01:00:00,BTC/USDT,18943,19018,18936,19018,0.34952150,6647.199887
1666224000,2022-10-20 00:00:00,BTC/USDT,19159,19159,18950,18950,0.06825811,1293.4911845
1666220400,2022-10-19 23:00:00,BTC/USDT,19156,19156,19115,19115,0.05707749,1091.03622135
1666216800,2022-10-19 22:00:00,BTC/USDT,19180,19197,19110,19119,0.28893133,5524.07809827
1666213200,2022-10-19 21:00:00,BTC/USDT,19181,19181,19181,19181,0.00240211,46.07487191
1666209600,2022-10-19 20:00:00,BTC/USDT,19189,19220,19185,19185,0.34487890,6616.5016964999995
1666206000,2022-10-19 19:00:00,BTC/USDT,19205,19205,19205,19205,0.00118586,22.7744413
1666202400,2022-10-19 18:00:00,BTC/USDT,19183,19183,19182,19182,0.00855437,164.08992534
1666198800,2022-10-19 17:00:00,BTC/USDT,19123,19142,19123,19142,1.53382611,29360.49939762
1666195200,2022-10-19 16:00:00,BTC/USDT,19261,19261,19261,19261,0.00540000,104.0094
1666191600,2022-10-19 15:00:00,BTC/USDT,19152,19236,19152,19236,0.44851036,8627.54528496
1666188000,2022-10-19 14:00:00,BTC/USDT,19128,19214,19121,19164,0.51416601,9853.47741564
1666184400,2022-10-19 13:00:00,BTC/USDT,19083,19127,19076,19127,1.30764520,25011.3297404
1666180800,2022-10-19 12:00:00,BTC/USDT,19177,19177,19158,19158,0.07919311,1517.1816013799998
1666177200,2022-10-19 11:00:00,BTC/USDT,19179,19186,19154,19174,2.26595332,43447.38895768
1666173600,2022-10-19 10:00:00,BTC/USDT,19262,19262,19222,19222,0.04481420,861.4185524
1666170000,2022-10-19 09:00:00,BTC/USDT,19231,19231,19220,19220,0.00430406,82.72403320000001
1666166400,2022-10-19 08:00:00,BTC/USDT,19232,19232,19167,19198,1.10370484,21188.92551832
1666162800,2022-10-19 07:00:00,BTC/USDT,19197,19240,19197,19201,0.95479095,18332.94103095
1666159200,2022-10-19 06:00:00,BTC/USDT,19258,19258,19158,19201,0.02355120,452.20659120000005
1666155600,2022-10-19 05:00:00,BTC/USDT,19291,19299,19256,19257,0.64977952,12512.804216640001
1666152000,2022-10-19 04:00:00,BTC/USDT,19296,19296,19296,19296,0.00076256,14.71435776
1666148400,2022-10-19 03:00:00,BTC/USDT,19282,19291,19266,19291,0.29539707,5698.50487737
1666144800,2022-10-19 02:00:00,BTC/USDT,19319,19319,19271,19271,0.04048557,780.19741947
1666141200,2022-10-19 01:00:00,BTC/USDT,19280,19323,19280,19320,0.07753281,1497.9338891999998
1666137600,2022-10-19 00:00:00,BTC/USDT,19328,19344,19253,19253,0.12096260,2328.8929378000003
1666134000,2022-10-18 23:00:00,BTC/USDT,19368,19368,19332,19332,0.08787495,1698.7985333999998
1666130400,2022-10-18 22:00:00,BTC/USDT,19283,19329,19274,19329,0.03771037,728.90374173
1666126800,2022-10-18 21:00:00,BTC/USDT,19353,19354,19253,19300,2.62245496,50613.380728
1666123200,2022-10-18 20:00:00,BTC/USDT,19218,19422,19218,19374,0.76175730,14758.2859302
1666119600,2022-10-18 19:00:00,BTC/USDT,19158,19207,19100,19196,0.35714580,6855.7707768
1666116000,2022-10-18 18:00:00,BTC/USDT,19322,19323,19186,19208,0.77418990,14870.6395992
1666112400,2022-10-18 17:00:00,BTC/USDT,19415,19415,19399,19399,0.00485605,94.20251395
1666108800,2022-10-18 16:00:00,BTC/USDT,19367,19375,19367,19375,0.02975158,576.4368625
1666105200,2022-10-18 15:00:00,BTC/USDT,19367,19367,19327,19327,0.10525700,2034.3020390000001
1666101600,2022-10-18 14:00:00,BTC/USDT,19528,19528,19384,19421,0.03065932,595.43465372
1666098000,2022-10-18 13:00:00,BTC/USDT,19623,19623,19536,19536,0.11069804,2162.5969094399998
1666094400,2022-10-18 12:00:00,BTC/USDT,19573,19576,19570,19576,1.92102565,37605.9981244
1666090800,2022-10-18 11:00:00,BTC/USDT,19541,19541,19541,19541,0.00127936,24.99997376
1666087200,2022-10-18 10:00:00,BTC/USDT,19549,19549,19549,19549,0.00202150,39.518303499999995
1666083600,2022-10-18 09:00:00,BTC/USDT,19601,19601,19601,19601,0.00000000,0.0
